id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
13531519,Luxury Studio in Palermo Sky,1875949,Diego,,Palermo,-34.58187,-58.42402,Entire home/apt,15923,6,6,2022-01-11,0.10,75,364,1,
13911625,Excelente y cómodo piso de Alto Palermo,82517937,Noelia,,Palermo,-34.58882,-58.41209,Private room,65139,3,0,,,1,363,0,
13532379,"Habitación privada luminosa, colorida y cómoda",58723696,Graciela,,Recoleta,-34.5952,-58.40867,Private room,1550,2,51,2022-08-31,0.70,1,136,6,27-13083505-3
13547176,Great 1 bedroom apartment in Palermo Hollywood.,17371921,Matt,,Palermo,-34.581,-58.43135,Entire home/apt,12883,1,32,2022-02-13,0.43,5,332,3,
13920985,CHATEAU RECOLETA | BONJOUR BA,74885919,Be Local,,Recoleta,-34.58601,-58.39447,Entire home/apt,7961,1,129,2022-08-28,1.71,62,140,36,
13561171,New and Bright Studio in Palermo!,32101897,Rodolfo Y Narella,,Palermo,-34.59535,-58.42214,Entire home/apt,4343,2,45,2022-09-12,0.60,8,153,15,
13561772,Recoleta Modern & Exclusive 4PAX - 2B&2Bth+Studio,21148521,Manu,,Recoleta,-34.59328,-58.39006,Entire home/apt,20989,2,12,2019-12-20,0.23,1,88,0,
13942349,The ❤ of  San Telmo - Cozy and Quiet Apartment,337417640,Luciana,,San Telmo,-34.61891,-58.37009,Entire home/apt,6080,5,29,2022-08-14,0.39,2,262,13,
13576711,Private Double Room - Alto Palermo,78328788,Liliana,,Palermo,-34.58792,-58.41428,Private room,2461,7,1,2020-02-29,0.03,2,0,0,
13950952,Un hogar en Palermo,82951989,Delfina,,Palermo,-34.59157,-58.41538,Entire home/apt,7093,10,42,2022-08-14,0.59,1,223,21,
13577128,Single Private Room - Alto Palermo,78328788,Liliana,,Palermo,-34.58576,-58.41223,Private room,2316,3,0,,,2,0,0,
13955064,perfect modern studio in Palermo Hollywood,4057912,Fernando,,Palermo,-34.57476,-58.43511,Entire home/apt,5501,15,13,2022-06-29,0.18,1,83,1,
13614635,María & Santiago - Guesthouse :) - House S2,14482546,Santiago,,Parque Avellaneda,-34.63979,-58.47949,Private room,1737,1,20,2021-10-13,0.28,2,68,1,
13633612,Modern apart w/ geographical view Palermo Queens,79052915,Laura,,Villa Crespo,-34.59839,-58.44401,Entire home/apt,3743,5,106,2022-08-01,1.42,1,70,8,
13970752,Beautiful apartment / in street Corrientes-Obelisk,83297493,Victor,,San Nicolas,-34.60378,-58.38636,Entire home/apt,1972,2,31,2018-11-25,0.45,1,201,0,
14198890,Departamento en Palermo Queen,86129717,Jose,,Villa Crespo,-34.59826,-58.44251,Entire home/apt,1789,180,62,2020-02-13,0.85,3,235,0,
13971690,Luminous and cosy in Recoleta,560338,Carlos,,Recoleta,-34.59465,-58.4015,Entire home/apt,5437,2,111,2022-08-16,1.48,23,333,17,
14218940,Nice private room in the heart of the city,78925233,Mariano,,San Nicolas,-34.60788,-58.38309,Private room,2003,3,34,2022-07-31,0.59,1,5,11,
13972905,Apartamento nuevo. Perfecta ubicación. Oportunidad,56361714,María,,Balvanera,-34.6168,-58.3962,Entire home/apt,5000,6,98,2021-08-23,1.31,1,357,0,
14222230,LUMINOSA y CÁLIDA HABITACIÓN EXCELENTE ZONA,558310,Milena,,Chacarita,-34.58118,-58.45237,Private room,3040,1,18,2022-02-01,0.31,2,232,4,
14222755,"Palermo Hermoso Apto 2 ambientes  ,imperdible",86422186,Adriana,,Palermo,-34.59697,-58.41589,Entire home/apt,7238,7,0,,,1,358,0,
14228810,In the centre of San Telmo (breakfast included),62092352,Via Via Buenos Aires RJC,,San Telmo,-34.61631,-58.3707,Private room,5211,1,23,2017-09-04,0.31,4,212,0,
13973328,Best City Location,46033788,Natalia,,San Telmo,-34.61712,-58.36662,Entire home/apt,5645,1,187,2022-09-18,2.53,1,296,59,
14234058,"Palace San Martin, elegant apartment in Recoleta, the heart ❤️of Buenos Aires ready for Spring 🌷🌸",86542311,Jennifer,,Retiro,-34.59303,-58.38001,Entire home/apt,13607,3,20,2022-08-28,0.28,1,99,8,
13984621,Departamento en la mejor zona de Recoleta,59959691,Giorgionu,,Retiro,-34.58986,-58.38273,Entire home/apt,11580,3,24,2022-08-04,0.43,1,356,9,
13989981,Great Apartment Campo Argentino de Polo,15466789,Juan,,Palermo,-34.57408,-58.42239,Entire home/apt,19542,7,0,,,53,0,0,
14238482,BA DOWNTOWN Apartamento,84963885,Hernán Darío,,San Nicolas,-34.60413,-58.38588,Entire home/apt,2378,2,54,2022-09-18,0.74,1,2,30,
13990703,Bohemian 2 floors Loft in Palermo,78355411,Estefania,,Palermo,-34.5785,-58.4345,Entire home/apt,6514,20,45,2022-08-27,0.60,1,205,1,
14238976,Twin Room in Boutique Hotel,9144221,Karin,,Balvanera,-34.61558,-58.40508,Private room,7093,1,2,2018-08-06,0.04,9,0,0,
14239473,Nice and Modern Apt in Palermo,10966956,Vero Y Clara,,Palermo,-34.57726,-58.43957,Entire home/apt,3619,1,93,2020-05-17,1.26,70,187,0,
14005284,Large and bright room in Palermo,26242664,Debby,,Palermo,-34.58395,-58.41276,Private room,2316,4,40,2022-09-07,0.64,1,193,5,
14247543,Incredible antique loft w/ private terrace & patio,41834084,Augusto,,Palermo,-34.58158,-58.42671,Entire home/apt,6514,2,28,2020-02-23,0.39,1,280,0,
14254505,Luminoso Studio en Palermo Hollywood,84445967,Daniela,,Palermo,-34.58023,-58.43323,Entire home/apt,2895,2,114,2022-09-20,1.53,1,253,17,
14261528,"RECOLETA. A estrenar con pileta, parrilla, gym (I)",84477993,Vicky,,Recoleta,-34.58902,-58.40345,Entire home/apt,8100,3,366,2020-08-04,4.89,3,202,0,
14006178,Chill Palermo Apart design & light 2-rooms apt,22682669,Manu,,Palermo,-34.5795,-58.43433,Entire home/apt,4343,5,38,2022-09-12,0.63,1,1,4,
14277647,One bed in a 8 beds dorm,5080344,Ba Stop,,Monserrat,-34.60933,-58.382,Hotel room,1737,100,48,2019-07-26,0.67,8,341,0,
14007444,Depto cálido y al alcance de todo en Microcentro,83726282,Carolina,,San Nicolas,-34.59888,-58.37738,Entire home/apt,1448,5,19,2021-12-26,0.26,1,223,1,
14278076,One bed in  female room (6 beds),5080344,Ba Stop,,Monserrat,-34.60976,-58.38393,Hotel room,2027,100,7,2018-12-04,0.10,8,341,0,
14279115,"Sophisticated private room, heart of Buenos Aires",13603906,Gaspar,,Monserrat,-34.61208,-58.38715,Private room,4632,4,0,,,1,358,0,
14008076,Habitacion Privada en Casa de Familia en Recoleta,83728081,Clara,,Recoleta,-34.59068,-58.38738,Private room,3185,6,0,,,1,351,0,
14283427,Luminous 2 bedroom with terrace,9040066,Brenda,,Villa Crespo,-34.6036,-58.45383,Entire home/apt,8975,4,0,,,1,358,0,
14011250,"Extraordinario Apartamento en Las Cañitas, Palermo",56511597,Laura,,Palermo,-34.57009,-58.43335,Entire home/apt,4632,6,38,2022-08-23,0.68,1,91,7,
14288381,Su Estar Almagro - Dep. Para Dos,51527368,Maria,,Almagro,-34.60513,-58.41619,Entire home/apt,3908,30,10,2022-07-04,0.14,1,13,3,
14013980,Excellent private room in PALERMO,11001650,Marcos,,Palermo,-34.58309,-58.42593,Private room,2895,3,84,2022-09-10,1.12,1,201,16,
14014533,Modern duplex fully equipped with grill.,50694674,Miliana,,Palermo,-34.5805,-58.44186,Entire home/apt,17370,5,1,2016-08-30,0.01,1,88,0,
14298459,Loft BA,87332089,Constanza,,Villa Ortuzar,-34.57654,-58.46506,Entire home/apt,5356,3,3,2019-03-03,0.04,1,0,0,
14036439,1 BR Apt. in Recoleta with Pool & Security,5597544,Pia & Silvia,,Recoleta,-34.59165,-58.40121,Entire home/apt,12304,4,4,2018-12-28,0.07,29,292,0,
14298609,"Excelente depto., cálido y luminoso en Bs. As.",43778979,Yeyo,,Almagro,-34.6007639943959,-58.413205139059286,Entire home/apt,10000,3,1,2022-07-19,0.45,1,363,1,
14313677,"El mejor Departamento, Corazón de Buenos Aires 2p",87488704,Alejandro,,San Nicolas,-34.60435,-58.37732,Entire home/apt,2590,28,75,2020-03-13,1.01,3,0,0,
14037231,"Alq. Habitación en casa - Almagro, casi Palermo",84085291,Agustin,,Almagro,-34.59823,-58.41983,Private room,6514,1,0,,,1,364,0,
14328570,AP. DELUXE TORRES DE MONTAÑESES,77357657,Andrea,,Nuñez,-34.54886,-58.45612,Entire home/apt,28951,30,3,2017-05-27,0.04,1,365,0,
14037837,Private room,38347264,Ana Maria,,Belgrano,-34.56433,-58.46692,Private room,1400,120,0,,,8,354,0,
14328880,Experience living in a pictouresque PH appartment,27479212,Marta Edith,,Caballito,-34.61545,-58.44362,Entire home/apt,4757,3,20,2019-04-21,0.29,2,265,0,
14041300,Monoambiente acojedor en StaFe y 9deJulio :),53363495,Lucia Del Carmen,,Retiro,-34.59573,-58.38333,Entire home/apt,1737,1,18,2022-03-21,0.85,1,0,10,1166547681
14334520,New Studio Diagonal Sur,86960462,Cecilia Y Claudia,,Monserrat,-34.61149,-58.37689,Entire home/apt,6080,6,24,2017-12-21,0.33,2,284,0,
14042674,Cuarto en depto compartido. Rent in shared apart,78540350,Sawnie,,San Telmo,-34.62484,-58.364,Entire home/apt,7169,7,0,,,1,362,0,
14049619,1 Dormitorio para Mujeres en Belgrano,84249027,Estefania,,Belgrano,-34.56767,-58.45576,Private room,3011,3,1,2017-11-11,0.02,1,83,0,
14334965,"Lovely Apartment, perfectly located in Recoleta",87695474,Daniel,,Recoleta,-34.59235,-58.39913,Entire home/apt,5645,3,78,2022-03-07,1.09,1,308,5,
14053465,RENOVATED Cozzy Bright Studio in Palermo Chico.,10138287,Leo,,Palermo,-34.57806,-58.40579,Entire home/apt,6514,1,61,2022-04-08,0.81,6,365,23,
14342195,Riobamba YSuites Recoleta,57140580,Diego,,Recoleta,-34.59844,-58.39537,Entire home/apt,10856,22,0,,,4,264,0,
14350417,Cozy loft to LOVE BA. All you need is LOFT :),32907999,Celina,,Constitucion,-34.62175,-58.37865,Entire home/apt,4198,4,27,2022-09-17,0.37,1,214,18,
14353407,Beautiful and spacious one bedroom apt. in Palermo,6659220,John,,Palermo,-34.5966,-58.41826,Entire home/apt,4343,30,1,2017-10-22,0.02,1,88,0,
14055798,Exclusive Studio near Palermo|Cosy|Bright.,25029142,Martín,,Villa Crespo,-34.59579,-58.44179,Entire home/apt,4964,4,108,2022-07-11,1.45,1,1,4,
14354825,An aristocratic nest in the nicest area of Palermo,5488681,Martha,,Palermo,-34.57719,-58.41554,Entire home/apt,17370,3,17,2022-04-28,0.24,5,169,5,
14063690,Palermo Soho Flat with terrace balcony ☀️🌻,2476227,Carol,,Recoleta,-34.59673,-58.41512,Entire home/apt,5066,15,1,2019-07-15,0.03,4,332,0,
14404868,1 Bedroom modern appartment in River Plate Stadium,27172836,Lily,,Belgrano,-34.55241,-58.45369,Entire home/apt,4343,2,60,2022-09-18,0.81,1,130,8,
14423039,"Recoleta,  amplio y luz.  3 dormitorios espaciosos",5086106,Pilar,,Recoleta,-34.59768,-58.39402,Entire home/apt,12497,14,1,2022-03-24,0.16,3,351,1,
14085179,"In front of La Rural, US visa and garage Pmo Soho!",93839688,Daiana,,Palermo,-34.58224,-58.42132,Entire home/apt,6080,3,130,2022-09-15,1.74,13,167,34,
14086919,S3 - HABITACION PARA 2: CAMA DOBLE O 2 SINGLE,4372509,Vicky,,San Telmo,-34.61726,-58.37171,Private room,2171,5,3,2022-08-08,0.08,22,273,2,
14088640,Double room + private bathroom,5080344,Ba Stop,,Monserrat,-34.60888,-58.384,Hotel room,5066,7,12,2019-12-11,0.17,8,341,0,
14423575,San Telmo. Bohemio y Chic. Mucho espacio y sol !,5086106,Pilar,,San Nicolas,-34.60758,-58.38246,Entire home/apt,8975,6,20,2021-11-30,0.28,3,276,1,
14089761,3 amb equipado y amoblado cerca de la UBA,7786587,Maximiliano,,Recoleta,-34.59539,-58.40672,Entire home/apt,6514,28,0,,,106,343,0,
14090273,Apartamento Luminoso en el centro de Buenos Aires.,83115373,Patricia Inés,,San Nicolas,-34.60303,-58.38283,Entire home/apt,3619,1,241,2020-03-23,3.35,1,205,0,
14423866,(2.3) Habitación privada en casa con terraza,88514762,Carlos,,Chacarita,-34.58815,-58.44726,Private room,1882,29,13,2022-05-31,0.19,5,87,2,
14091811,Studio con piscina y mucha luz,47740829,Gabriela,,Colegiales,-34.57834,-58.44957,Entire home/apt,6224,4,165,2022-09-13,2.21,3,229,11,
14429663,Casa Reina (4) habitación en Palermo,62424978,Flor Y Max,,Villa Crespo,-34.59324,-58.43303,Private room,2300,1,70,2022-09-11,0.94,10,26,3,
14109394,Palermo Studio - BEST LOCATION,55564433,Silvina,,Palermo,-34.58907,-58.42021,Entire home/apt,4777,7,160,2022-07-20,2.14,1,134,7,
14434246,Excelente ubicación en Recoleta,23859892,Aldo Javier,,Recoleta,-34.58592,-58.40181,Entire home/apt,286743,3,38,2019-07-18,0.51,1,362,0,
14119348,Duplex Studio Eco-Design,9144221,Karin,,Balvanera,-34.61593,-58.40525,Entire home/apt,5790,4,10,2021-02-06,0.15,9,354,0,
14436159,Disfrute de un lindo espacio en Retiro,47829209,Alquileres,,Retiro,-34.59341,-58.38409,Entire home/apt,4053,35,1,2017-07-15,0.02,3,153,0,
14444834,Spectacular 2 bedroom apartment in Recoleta  !!!,39826338,Silvina,,Recoleta,-34.58746,-58.40009,Entire home/apt,23450,90,4,2018-12-07,0.06,10,364,0,
14120540,Monoambiente en Floresta,84673227,Nicolas,,Floresta,-34.62598,-58.48937,Entire home/apt,2895,5,74,2022-08-23,1.44,1,288,11,
14449711,Cálido apartamento en Palermo Soho,4910963,Mariana,,Palermo,-34.58772,-58.43775,Entire home/apt,4343,7,25,2020-03-22,0.35,2,174,0,
14123860,Palermo Sol Apartment,16000925,Kristoffer & Pablo,,Palermo,-34.59293,-58.41658,Entire home/apt,7238,5,13,2022-01-18,0.28,17,320,1,
14123953,"ideal estudiantes, pleno palermo soho",7786587,Maximiliano,,Palermo,-34.591,-58.42495,Entire home/apt,10856,28,0,,,106,270,0,
14451014,"Belgrano 3 BR Apt. Espacioso, Comodo, Flexibilidad",27041942,Marta,,Palermo,-34.56709,-58.44342,Entire home/apt,5790,7,4,2017-12-27,0.06,1,0,0,
14125603,Charming 2-Room Apartment in Belgrano R,85139590,Josefina,,Belgrano,-34.56689,-58.46571,Entire home/apt,5066,30,27,2018-03-05,0.37,1,358,0,
14126967,"Quartier San Telmo 10 (gym, piletas, parking)",69030266,Maria Laura,,San Telmo,-34.62397,-58.37505,Entire home/apt,10133,4,18,2022-07-24,0.26,1,174,9,
14463479,Estudio Deco Home,3900562,Agustina,,Recoleta,-34.58829,-58.40328,Entire home/apt,5645,3,91,2022-03-01,1.23,1,0,10,
14463862,DEPARTAMENTO 2 AMBIENTES RECOLETA BUENOS AIRES,89120567,Gabriel,,Recoleta,-34.59584,-58.39489,Entire home/apt,6514,3,8,2022-03-21,0.12,2,364,4,
14135617,"Palermo SOHO - New, Modern, LOFT - ALL AMENITIES!",16858955,Ezequiel,,Palermo,-34.58232,-58.42657,Entire home/apt,7093,14,25,2022-08-18,0.34,2,106,11,
14138215,hermoso depto 1 dormitorio en belgrano,7786587,Maximiliano,,Belgrano,-34.55329,-58.44883,Entire home/apt,5066,28,2,2018-09-07,0.04,106,285,0,
14464310,MONOAMBIENTE EN RECOLETA BUENOS AIRES,89120567,Gabriel,,Recoleta,-34.59715,-58.39519,Entire home/apt,7238,3,4,2017-11-17,0.06,2,364,0,
14464444,Amplio Loft de diseño en Palermo SOHO - 170m2,89124372,Damián,,Palermo,-34.59247,-58.42002,Entire home/apt,24939,3,36,2022-08-29,0.66,2,140,11,
14139469,Stylish Duplex Apartment in Palermo Hollywood,8441675,Franco,,Palermo,-34.57707,-58.43591,Entire home/apt,12304,7,1,2017-11-03,0.02,1,358,0,
14139787,3 amb amoblado ideal estudiantes palermo queens,7786587,Maximiliano,,Villa Crespo,-34.59428,-58.43752,Entire home/apt,5211,28,0,,,106,213,0,
14467782,Sophisticated Loft With a Deck Patio in the Heart of Palermo,13162230,Diego,,Palermo,-34.58931,-58.42972,Entire home/apt,12097,4,72,2022-09-15,1.09,1,265,16,
14469687,Palermo Hollywood PH,63479750,Alejandro,,Palermo,-34.58279,-58.4345,Entire home/apt,21713,1,0,,,1,89,0,
14159785,"Premium Apartment, Luxury Building, Great Location",85622121,Carlos,,Palermo,-34.59503,-58.41555,Entire home/apt,7238,7,35,2022-09-01,0.49,1,29,8,
14479841,Departamento exclusivo para exigentes zona Retiro,89295995,Roberto,,Retiro,-34.59107,-58.37942,Entire home/apt,7000,7,0,,,1,83,0,
14161165,Habitación con terraza en el barrio de Nuñez 💛,62700125,Ode,,Nuñez,-34.55314,-58.46769,Private room,2294,2,25,2022-07-18,0.41,1,50,6,
14166901,Beautiful loft in central location,8836376,Andreas,,Monserrat,-34.61624,-58.38534,Entire home/apt,2895,1,250,2022-09-10,3.41,1,158,31,
14502050,Departamento en Recoleta / Apt. in Recoleta,89559173,Martín,,Recoleta,-34.588483348384706,-58.38980960221014,Entire home/apt,36188,1,37,2022-08-27,0.52,2,295,10,
14176053,Luminoso Loft en Abasto,48578804,Virginia & Victor,,Almagro,-34.60241,-58.41539,Entire home/apt,8685,3,22,2022-05-10,0.30,1,132,5,
14502499,"¡Monserrat, centro de Buenos Aires... precioso!!!",89216607,José,,Monserrat,-34.61477,-58.38636,Entire home/apt,3500,30,4,2017-01-10,0.06,1,264,0,
14177626,SUITE QUARTIER MADERO 19 FL - PARK - WASHER,8852824,Marcela,,San Telmo,-34.61657,-58.3675,Entire home/apt,7879,7,42,2022-09-03,0.58,3,138,21,
14502680,Excelente depto. Inmejorable ubicación. Botánico.,46736822,María Victoria,,Palermo,-34.5853,-58.41832,Entire home/apt,11580,2,159,2022-09-16,2.17,1,292,8,
14182079,Suite with private terrace in Recoleta GREAT VIEW,1256907,Carlos,,Recoleta,-34.59186,-58.40032,Private room,3474,2,0,,,1,365,0,
14197984,2 bedroom in prime San Telmo,1448606,Sussy,,San Telmo,-34.61844,-58.3705,Entire home/apt,3185,3,27,2022-06-01,0.36,3,85,2,
14839237,Bright with two bedrooms & a terrace,24335473,Éric,,Almagro,-34.60349,-58.41563,Entire home/apt,4875,25,11,2022-01-03,0.17,4,178,2,
14554514,"Hermosa casa de dos plantas, 200m2, patio,parrilla",55800710,Puerta,,San Cristobal,-34.6225,-58.40183,Entire home/apt,14337,30,0,,,1,358,0,
14563636,"Chic Big House in a Trendy Area, Amazing Garden, Outdoor Tub",75891,Sergio,,Palermo,-34.58778,-58.42572,Entire home/apt,62513,4,47,2022-09-11,0.65,4,94,14,
14567784,haremos lo posible para que conozcan este barrio,90237853,Lucia,,Liniers,-34.63641,-58.52379,Shared room,1436,1,2,2017-09-22,0.03,2,362,0,
14573614,Joyful apartment in Recoleta!,6494034,Florencia,,Recoleta,-34.58652,-58.40067,Entire home/apt,6369,6,29,2018-04-28,0.40,1,140,0,
14840203,Impecable. Con terraza. Vista abierta. Sauna. Gym.,92855508,Mariano,,Recoleta,-34.58459,-58.40145,Entire home/apt,6000,14,4,2022-04-15,0.06,1,346,1,
14573855,Luminoso Studio en Edificio Histórico,6872637,Danny,,Recoleta,-34.59874,-58.38958,Entire home/apt,5066,2,152,2022-09-18,2.06,6,184,20,
14841384,Luxury Oro Tower Palermo 2 bedroom with balcony,46973228,Pablo,,Palermo,-34.58319,-58.42748,Entire home/apt,13752,3,208,2022-09-20,2.86,4,125,39,
14574385,Modern and bright apartment in Palermo Queens,15383913,Victoria,,Villa Crespo,-34.59596,-58.44092,Entire home/apt,5741,7,10,2022-05-25,0.17,1,4,3,
14851767,Pequeña habitación con baño privado,478785,Jonathan,,San Nicolas,-34.60378,-58.3909,Private room,1448,180,12,2019-11-30,0.18,2,296,0,
14854522,Luminosa habitación en Palermo,93000252,Clara,,Recoleta,-34.58448,-58.40128,Private room,2750,2,86,2022-09-13,1.21,1,71,7,
14587107,IQ Plaza Recoleta 1 - cochera opcional,71196014,Pepe Y Carli,,Recoleta,-34.594822,-58.390179,Entire home/apt,6824,2,107,2022-09-20,1.45,3,132,34,
14601156,1 Excelente ubicación Buenos Aires,90593483,Ayelén,,San Nicolas,-34.59981,-58.3735,Entire home/apt,6000,5,24,2018-03-14,0.33,2,81,0,
14606774,Bright apartment en Recoleta/ Retiro 3 pax,26754288,Gloria,,Retiro,-34.5918,-58.37834,Entire home/apt,4632,4,177,2022-09-17,2.41,1,285,22,
14898722,HABITACIÓN PRIVADA EN PALERMO,93514930,Patricia,,Palermo,-34.5803,-58.40578,Private room,3619,1,318,2022-09-18,4.33,1,358,77,
14899069,Apartamento con vista al cielo,1624246,Sandra,,Belgrano,-34.55911,-58.4434,Private room,5273,5,1,2017-04-19,0.02,2,362,0,
14900354,whole fitted flat,92313999,Cris,,Villa Del Parque,-34.60284,-58.49369,Entire home/apt,6514,2,8,2019-04-13,0.12,1,138,0,
14611369,Encantador apartamento en Belgrano. Zona Fleni,8770701,Carolina,,Belgrano,-34.55688,-58.45109,Entire home/apt,3000,30,15,2019-12-26,0.20,1,297,0,
14612256,5⭐Palermo Resort  24hs Security+Pool+Gym+Spa,22654246,Cynthia,,Palermo,-34.5821,-58.42402,Entire home/apt,50663,30,172,2020-06-16,2.36,4,264,0,
14906836,"Studio para dos personas, excelente zona",44190712,Alejandra,,Retiro,-34.59434,-58.38089,Entire home/apt,11146,3,2,2018-12-25,0.03,5,264,0,
14613911,Habitación Privada en Almagro,90698322,Martin,,Balvanera,-34.60459,-58.41322,Private room,2316,1,26,2022-03-01,0.36,1,190,3,
14648909,Luminous 2 bedroom Recoleta with amenities,3334331,Aida,,Recoleta,-34.58608,-58.40013,Entire home/apt,37636,2,1,2022-03-09,0.15,10,365,1,
14909434,Charming original  French style apartment.,40519779,Gustavo,,Barracas,-34.63102,-58.37545,Entire home/apt,9491,3,2,2022-07-25,0.38,1,90,2,
14651584,Dome over Corrientes Avenue (Cupula),9096485,Roberto,,San Nicolas,-34.60315,-58.37617,Entire home/apt,5191,3,125,2022-08-10,1.70,1,121,18,
14663427,DOUBLE BED BEDROOM IN THE CENTER OF THE CITY,91095614,Gonzalo,,Almagro,-34.6101,-58.42838,Private room,2750,4,41,2022-09-15,0.56,4,195,8,
14911427,Amazing Place with swimming pool and gym,5632049,John,,Palermo,-34.58335,-58.43349,Entire home/apt,12304,14,7,2022-07-30,0.10,10,295,2,
14663923,En-suite apartment in beautiful house,22017481,Marina,,Belgrano,-34.55692,-58.45453,Private room,2171,2,10,2020-11-02,0.15,4,334,0,
14913408,Habitacion privada en hermoso barrio de Bs As,85094897,Bárbara,,Colegiales,-34.56742,-58.45296,Private room,1200,2,9,2017-12-17,0.13,1,78,0,
14681611,Lovely apartment in a fantastic location !,85710662,Pablo,,Palermo,-34.58264,-58.40691,Entire home/apt,2895,1,139,2021-01-20,1.89,1,16,0,
14915338,Palermo Chico Cozy & Renovated 1bdr apartament,1714257,Martin,,Palermo,-34.58084,-58.40498,Entire home/apt,7238,7,68,2022-07-17,0.94,11,253,9,
14682530,Calido y Silencioso Departamento en Belgrano,29215237,Cecilia,,Belgrano,-34.55936,-58.46296,Entire home/apt,4053,3,16,2022-07-01,0.22,1,117,3,
14682589,"El mejor Departamento, Corazón de Buenos Aires 4p",87488704,Alejandro,,San Nicolas,-34.60463,-58.37901,Entire home/apt,3790,28,59,2019-11-17,0.81,3,0,0,
14685300,Apt 6pax 3R 4B 3TV AC salon wifi BBQ terrace,91297339,Silvia,,Colegiales,-34.58071,-58.44257,Entire home/apt,23781,2,28,2022-08-23,0.72,1,98,7,
14917405,no se alquila,93735926,Matias,,Recoleta,-34.59247,-58.40596,Private room,1447526,90,0,,,1,365,0,
14925218,Room private bathroom - Lina's Tango Guesthouse,17965177,Lina,,Constitucion,-34.61822,-58.37789,Private room,3040,15,0,,,6,211,0,
14689222,Super Bright Apartment  - Excellent location,13282537,Diego,,Recoleta,-34.59351,-58.39536,Entire home/apt,115802,5,2,2019-04-21,0.04,1,364,0,
14928078,"Ample, quiet in Puerto Madero!!!",93839688,Daiana,,Puerto Madero,-34.61452,-58.36104,Entire home/apt,23884,1,24,2022-09-13,0.34,13,149,7,
14693249,Moderno Departamento en Belgrano R,43535317,Gabriela,,Belgrano,-34.56292,-58.46621,Entire home/apt,4034,7,11,2022-08-24,0.16,1,63,4,
14694378,design house + rooftop terrace w/pool 2BR 2 BTH,18215406,Agustina,,San Telmo,-34.6179,-58.36951,Entire home/apt,14475,4,21,2022-07-28,0.32,1,299,3,
14928616,"Apartamento en Buenos Aires, la mejor Ubicación.",93860731,Oscar,,Belgrano,-34.55401,-58.43755,Entire home/apt,8975,3,45,2019-12-22,0.71,1,77,0,
14694416,"Cozy, Colorful, Modern, Silent in BA, Recoleta",24021214,Gabriela,,Recoleta,-34.58493,-58.40541,Entire home/apt,13028,7,0,,,1,173,0,
14929289,Dream Studios BA - Design Studios at Palermo,93867153,Dream Studios,,Palermo,-34.58758,-58.41355,Entire home/apt,20265,1,11,2022-04-17,0.15,2,219,1,
14704685,Moderno Apartamento en Palermo,55553719,For Rent Argentina,,Palermo,-34.58117,-58.42383,Entire home/apt,5935,3,4,2022-08-03,0.09,112,335,3,
14931175,Big private room in San Telmo,30597614,Tatiana,,Monserrat,-34.61496,-58.37519,Private room,2581,60,7,2022-08-25,0.10,4,123,1,
14709228,"Subways, Fast WIFI, Netflix, Nearby everything",50298028,Juan Ignacio,,Recoleta,-34.59638,-58.40763,Entire home/apt,28951,2,75,2019-12-02,1.02,1,83,0,
14944569,Private Room in the heart of Recoleta,37185741,Micaela Brugger,,Recoleta,-34.58847,-58.39611,Entire home/apt,7800,1,1,2019-07-25,0.03,3,364,0,
14711109,Lounge by the Rooftop Pool at this Modern Studio,4130739,Maria Alejandra,,San Telmo,-34.6263,-58.37348,Entire home/apt,6514,2,144,2022-09-12,1.98,4,268,56,
14711871,1 dormitorio en Recoleta para 3 personas.,55553719,For Rent Argentina,,Recoleta,-34.59201,-58.39139,Entire home/apt,10567,3,3,2018-01-17,0.04,112,339,0,
14717801,Private room & bathroom in luxury apartment in BA,23356230,Alejandra,,Nuñez,-34.53844,-58.46576,Private room,7238,7,0,,,2,364,0,
14950239,Comfortable Single Room - Business Travel- Friendy,49364138,Graciela,,Villa Ortuzar,-34.578377,-58.462673,Private room,1882,3,18,2022-09-07,0.25,2,333,4,
14730097,Casa de Epoca Colonial (relax),14434399,Javier Bernardo,,San Telmo,-34.6162,-58.3749,Entire home/apt,4777,3,0,,,5,178,0,
14951163,Sunny flat in the heart of Buenos Aires,68930246,Cosme,,San Nicolas,-34.60308,-58.3778,Entire home/apt,3500,3,118,2020-03-19,1.62,1,14,0,
14732144,Comfortable Private Room-Business Travel- Friendly,49364138,Graciela,,Villa Ortuzar,-34.578117,-58.462509,Private room,1882,3,20,2022-09-01,0.28,2,330,6,
14953279,Lovely apartment offering charm and character.,77228622,Steve,,Balvanera,-34.60986,-58.40219,Entire home/apt,4340,7,8,2020-02-12,0.12,1,48,0,
14742627,Excelente Monoambiente en Palermo Soho,91850730,Nahu,,Palermo,-34.58456,-58.41993,Entire home/apt,8892,1,2,2016-09-18,0.03,1,83,0,
14963104,Great view luxury apartment - Palermo Hollywood,24715479,Gwenole,,Palermo,-34.58393,-58.43264,Entire home/apt,17226,1,1,2018-10-21,0.02,20,205,0,
14963591,Dream Studios BA-Apartamentos Palermo/Familiares,93867153,Dream Studios,,Palermo,-34.58698,-58.41516,Entire home/apt,31846,1,12,2019-01-22,0.17,2,197,0,
